Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
11-01-30 HEB220 (2x2), S235JR;Alagsor/gépészet;545,93;kg;3 122;4 015;1 704 284;2 191 808;3 896 092
11-01-31 HEB240 (2x2), S235JR;Alagsor/gépészet;3809,62;kg;3 122;4 015;11 893 186;15 294 888;27 188 074
11-01-32 HEB260 (2x1), S235JR;Alagsor/gépészet;819,24;kg;3 122;4 015;2 557 603;3 289 097;5 846 699
11-01-33 HEB280 (2x1), S235JR;Alagsor/gépészet;388,59;kg;3 122;4 015;1 213 100;1 560 117;2 773 217
11-01-34 HEB300 (2x1), S235JR;Alagsor/gépészet;1084,01;kg;3 122;4 015;3 384 062;4 352 099;7 736 162
11-01-35 HEB320 (2x1), S235JR;Alagsor/gépészet;623,8;kg;3 122;4 015;1 947 379;2 504 441;4 451 820
11-01-36 HEM120 (2x2), S235JR;Alagsor/gépészet;271,11;kg;3 122;4 015;846 314;1 088 437;1 934 751
11-01-37 HEM140 (2x1), S235JR;Alagsor/gépészet;375,01;kg;3 122;4 015;1 170 706;1 505 596;2 676 302
11-01-38 HEM160 (2x1), S235JR;Alagsor/gépészet;415,36;kg;3 122;4 015;1 296 671;1 667 593;2 964 264
11-01-39 HEM240 (2x1), S235JR;Alagsor/gépészet;1477,97;kg;3 122;4 015;4 613 927;5 933 775;10 547 702
11-01-40 HEM240 (2x2), S235JR;Alagsor/gépészet;3669,37;kg;3 122;4 015;11 455 039;14 731 840;26 186 879
11-01-41 IPE240 (2x1), S235JR;Alagsor/gépészet;154,16;kg;3 122;4 015;481 248;618 920;1 099 168
11-01-42 UPN200 (2x1), S235JR;Alagsor/gépészet;226,9;kg;3 122;4 015;708 430;911 082;1 619 512
11-01-43 HEA120 (2x1), S235JR;Földszint;107,4;kg;3 122;4 015;335 344;431 271;766 615
11-01-44 HEA140 (2x1), S235JR;Földszint;95,9;kg;3 122;4 015;299 225;384 820;684 045
11-01-45 HEA160 (2x1), S235JR;Földszint;102,5;kg;3 122;4 015;320 078;411 639;731 717
11-01-46 HEA160 (2x2), S235JR;Földszint;109,3;kg;3 122;4 015;341 333;438 930;780 263
11-01-47 HEA180 (2x1), S235JR;Földszint;218,3;kg;3 122;4 015;681 395;876 314;1 557 709
11-01-48 HEA200 (2x1), S235JR;Földszint;1 069,2;kg;3 122;4 015;3 337 922;4 292 780;7 630 682
11-01-49 HEA240 (2x1), S235JR;Földszint;1 263,2;kg;3 122;4 015;3 943 333;5 071 353;9 014 686
11-01-50 HEA260 (2x1), S235JR;Földszint;794,3;kg;3 122;4 015;2 479 646;3 188 967;5 668 613
11-01-51 HEB120 (2x1), S235JR;Földszint;1 003,5;kg;3 122;4 015;3 132 895;4 028 897;7 161 792
11-01-52 HEB160 (2x1), S235JR;Földszint;1 876,7;kg;3 122;4 015;5 858 526;7 534 192;13 392 928
11-01-53 HEB180 (2x1), S235JR;Földszint;949,8;kg;3 122;4 015;2 965 023;3 813 191;6 778 214
11-01-54 HEB200 (2x1), S235JR;Földszint;761,2;kg;3 122;4 015;2 376 314;3 056 077;5 432 391
11-01-55 HEB200 (2x2), S235JR;Földszint;91,1;kg;3 122;4 015;284 340;365 672;649 982
11-01-56 HEB220 (2x1), S235JR;Földszint;988,2;kg;3 122;4 015;3 084 956;3 967 465;7 051 403
11-01-57 HEB240 (2x1), S235JR;Földszint;2 606,0;kg;3 122;4 015;8 135 536;10 462 767;18 598 303
11-01-58 HEB240 (2x2), S235JR;Földszint;811,8;kg;3 122;4 015;2 534 121;3 259 026;5 793 147
11-01-59 HEB260 (2x1), S235JR;Földszint;2 636,5;kg;3 122;4 015;8 230 751;10 585 219;18 815 970
11-01-60 HEB280 (2x1), S235JR;Földszint;737,5;kg;3 122;4 015;2 302 265;2 960 845;5 263 111
