Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
"97-10-20 Nedves szekció szelep G1 1/2"" végálláskapcsoló nélkül";5,0;pc(s);1 800 623;68 256;7 815 205;296 250;8 111 455
"97-10-21 Nedves szekció szelep G2"" végálláskapcsoló nélkül";3,0;pc(s);3 683 446;68 256;6 394 872;118 500;6 513 372
"97-10-22 HP Göm bcsap. kézi DN25 G1"" végálláskapcsolóval";5,0;pc(s);206 807;15 926;538 560;41 475;580 035
"97-10-23 HP Göm bcsap. kézi DN40 G1 1/2"" végálláskapcsolóval";5,0;pc(s);327 782;19 340;1 422 665;83 940;1 506 605
"97-10-24 HP Göm bcsap. kézi DN50 G2"" végálláskapcsolóval";2,0;pc(s);1 230 295;25 027;2 135 928;43 450;2 179 378
"97-10-25 Pneumatikus szelep G1/2""";1,0;pc(s);933 089;11 701;809 973;10 157;820 130
"97-10-26 Pneumatikus szelep G1 1/2""";1,0;pc(s);1 806 872;68 256;1 568 465;59 250;1 627 715
97-10-27 Nyomástávadó;1,0;pc(s);112 431;11 376;97 596;9 875;107 471
97-10-28 Kompresszor;1,0;pc(s);1 120 307;113 760;972 489;98 750;1 071 239
97-20-00 CSŐ;;;0;0;232 610 960;95 213 888;327 824 848
97-20-01 Cső 12,0x1,5 1.4301;103,0;m;3 417;6 501;305 498;581 229;886 727
97-20-02 Cső 18,0x1,5 1.4404;3 428,0;m;4 967;6 501;14 781 536;19 344 204;34 125 740
97-20-03 Cső 28,0x2,0 1.4404;6 170,0;m;7 208;6 501;38 605 690;34 817 310;73 423 000
97-20-04 Cső 42,4x2,6 1.4404;2 590,0;m;15 100;7 313;33 949 720;16 441 320;50 391 040
97-20-05 Cső 60,3x2,6 1.4404;128,0;m;20 407;9 101;2 267 392;1 011 200;3 278 592
97-20-06 Egyenestoldó 18;131,0;pc(s);9 166;6 826;1 042 367;776 175;1 818 542
97-20-07 Egyenestoldó 28;18,0;pc(s);13 167;6 826;491 490;254 775;746 265
97-20-08 Egyenestoldó 42;23,0;pc(s);25 657;6 826;512 256;136 275;648 531
97-20-09 Egyenestoldó 60;18,0;pc(s);69 118;6 826;1 079 964;106 650;1 186 614
97-20-10 Szűkítő - 18 - 12;371,0;pc(s);12 965;6 826;4 175 234;2 198 175;6 373 409
97-20-11 Szűkítő - 28 - 18;138,0;pc(s);27 362;6 826;3 277 776;817 650;4 095 426
97-20-12 Szűkítő - 42 - 28;34,0;pc(s);37 212;6 826;1 098 268;201 450;1 299 718
97-20-13 Szűkítő - 60 - 42;11,0;pc(s);84 798;6 826;809 699;65 175;874 874
97-20-14 T-idom - 18/12;406,0;pc(s);24 371;6 826;8 588 930;2 405 550;10 994 480
97-20-15 T-idom - 28/12;1 659,0;pc(s);40 770;6 826;58 713 669;9 829 575;68 543 244
97-20-16 T-idom - 28/18;354,0;pc(s);40 610;6 826;12 479 208;2 097 450;14 576 658
97-20-17 T-idom - 42/12;39,0;pc(s);64 058;6 826;2 168 634;231 075;2 399 709
97-20-18 T-idom - 42/18;191,0;pc(s);63 848;6 826;10 585 984;1 131 675;11 717 659
97-20-19 T-idom - 42/28;132,0;pc(s);118 556;6 826;13 584 516;782 100;14 366 616
97-20-20 T-idom - 60/42;45,0;pc(s);164 590;6 826;6 429 285;266 625;6 695 910
97-20-21 T-idom - 60/42-42;12,0;pc(s);266 728;6 826;2 778 420;71 100;2 849 520
97-20-22 T-idom - 18;17,0;pc(s);21 145;6 826;312 035;100 725;412 760
97-20-23 T-idom - 28;99,0;pc(s);34 861;6 826;2 995 839;586 575;3 582 414
97-20-24 T-idom - 42;8,0;pc(s);85 825;6 826;596 008;47 400;643 408
97-20-25 Patentív - 42;132,0;pc(s);71 544;6 826;8 197 728;782 100;8 979 828
97-20-26 Patentív - 60;22,0;pc(s);145 771;6 826;2 783 814;130 350;2 914 164
